wage,Educ,Urban,Exp,Exp^2,NE,NC,W,S,Ability,Father_E,Mother_E,Married,I(E>=12),I(E>=16),E(E>=12),E(E>=16),E*A,A(E>=12),A(E>=16),E*F_E,E*M_E,E*NC,E*N,E*S,E*Urban,E*Unemp,Unemploy
2.76380022,16.0,1.0,5.0,25.0,0.0,0.0,0.0,1.0,2.32627392,12.0,14.0,1.0,1.0,1.0,16.0,16.0,37.22038277,2.32627392,2.32627392,192.0,224.0,0.0,0.0,16.0,16.0,72.0,4.5
2.48490665,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,1.40598818,9.0,7.0,1.0,1.0,0.0,12.0,0.0,16.87185821,1.40598818,0.0,108.0,84.0,0.0,0.0,12.0,12.0,50.4,4.2
1.70474809,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,-3.40737631,10.0,8.0,0.0,1.0,0.0,12.0,0.0,-40.88851573,-3.40737631,0.0,120.0,96.0,0.0,0.0,12.0,12.0,100.8,8.4
2.68170623,16.0,1.0,5.0,25.0,0.0,0.0,0.0,1.0,2.55970211,12.0,12.0,0.0,1.0,1.0,16.0,16.0,40.95523374,2.55970211,2.55970211,192.0,192.0,0.0,0.0,16.0,16.0,72.0,4.5
0.82417544,13.0,1.0,13.0,169.0,0.0,0.0,0.0,1.0,-1.55060423,12.0,12.0,0.0,1.0,0.0,13.0,0.0,-20.15785502,-1.55060423,0.0,156.0,156.0,0.0,0.0,13.0,13.0,109.2,8.4
2.05540496,12.0,1.0,11.0,121.0,0.0,0.0,0.0,1.0,2.22960999,12.0,12.0,0.0,1.0,0.0,12.0,0.0,26.75531986,2.22960999,0.0,144.0,144.0,0.0,0.0,12.0,12.0,69.6,5.8
2.11625551,12.0,1.0,9.0,81.0,0.0,0.0,0.0,1.0,-0.72710582,12.0,11.0,1.0,1.0,0.0,12.0,0.0,-8.72526989,-0.72710582,0.0,144.0,132.0,0.0,0.0,12.0,12.0,50.4,4.2
2.35137526,10.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,-2.93327952,12.0,12.0,1.0,0.0,0.0,0.0,0.0,-29.33279518,0.0,0.0,120.0,120.0,0.0,0.0,10.0,10.0,84.0,8.4
2.16561924,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,1.11779061,16.0,16.0,1.0,1.0,0.0,12.0,0.0,13.41348727,1.11779061,0.0,192.0,192.0,12.0,0.0,0.0,0.0,30.0,2.5
1.53686722,12.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,-1.7276417,12.0,9.0,0.0,1.0,0.0,12.0,0.0,-20.73170035,-1.7276417,0.0,144.0,108.0,0.0,0.0,0.0,12.0,75.6,6.3
1.38629436,10.0,1.0,14.0,196.0,0.0,0.0,1.0,0.0,1.53182492,10.0,8.0,0.0,0.0,0.0,0.0,0.0,15.31824919,0.0,0.0,100.0,80.0,0.0,0.0,0.0,10.0,63.0,6.3
1.42551507,12.0,1.0,15.0,225.0,0.0,0.0,1.0,0.0,-1.25039713,14.0,12.0,0.0,1.0,0.0,12.0,0.0,-15.0047656,-1.25039713,0.0,168.0,144.0,0.0,0.0,0.0,12.0,75.6,6.3
1.71379793,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,1.91074403,10.0,8.0,1.0,1.0,0.0,12.0,0.0,22.9289283,1.91074403,0.0,120.0,96.0,0.0,0.0,0.0,12.0,75.6,6.3
1.05779029,11.0,0.0,14.0,196.0,0.0,0.0,1.0,0.0,2.89825282,12.0,10.0,0.0,0.0,0.0,0.0,0.0,31.88078097,0.0,0.0,132.0,110.0,0.0,0.0,0.0,0.0,73.7,6.7
2.61006979,12.0,0.0,10.0,100.0,0.0,0.0,1.0,0.0,3.5174997,12.0,12.0,1.0,1.0,0.0,12.0,0.0,42.20999645,3.5174997,0.0,144.0,144.0,0.0,0.0,0.0,0.0,75.6,6.3
2.49403156,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,1.96203329,12.0,12.0,1.0,1.0,0.0,12.0,0.0,23.54439944,1.96203329,0.0,144.0,144.0,0.0,0.0,0.0,12.0,75.6,6.3
2.41680624,12.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,2.31547071,12.0,16.0,0.0,1.0,0.0,12.0,0.0,27.78564848,2.31547071,0.0,144.0,192.0,0.0,0.0,0.0,12.0,75.6,6.3
0.77010822,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,-1.66611608,12.0,14.0,1.0,1.0,0.0,12.0,0.0,-19.99339296,-1.66611608,0.0,144.0,168.0,0.0,0.0,0.0,12.0,75.6,6.3
2.89148225,16.0,1.0,4.0,16.0,0.0,0.0,1.0,0.0,5.82182387,16.0,16.0,1.0,1.0,1.0,16.0,16.0,93.14918193,5.82182387,5.82182387,256.0,256.0,0.0,0.0,0.0,16.0,94.4,5.9
2.73306796,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,0.77469085,11.0,8.0,1.0,1.0,0.0,12.0,0.0,9.29629019,0.77469085,0.0,132.0,96.0,0.0,0.0,0.0,12.0,80.4,6.7
2.09556092,14.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,2.38283774,13.0,6.0,1.0,1.0,0.0,14.0,0.0,33.35972842,2.38283774,0.0,182.0,84.0,0.0,0.0,0.0,14.0,61.6,4.4
2.73111547,13.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,3.23271562,13.0,12.0,1.0,1.0,0.0,13.0,0.0,42.02530307,3.23271562,0.0,169.0,156.0,0.0,0.0,0.0,13.0,81.9,6.3
1.61342993,13.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,2.1223837,12.0,14.0,1.0,1.0,0.0,13.0,0.0,27.5909881,2.1223837,0.0,156.0,182.0,0.0,0.0,0.0,13.0,81.9,6.3
2.2300144,10.0,1.0,14.0,196.0,0.0,0.0,0.0,1.0,-2.90440074,11.0,12.0,1.0,0.0,0.0,0.0,0.0,-29.04400736,0.0,0.0,110.0,120.0,0.0,0.0,10.0,10.0,53.0,5.3
2.4078456,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,1.28374792,12.0,12.0,0.0,1.0,0.0,12.0,0.0,15.40497503,1.28374792,0.0,144.0,144.0,0.0,0.0,0.0,12.0,68.4,5.7
1.32175584,12.0,1.0,14.0,196.0,0.0,0.0,1.0,0.0,0.50082268,12.0,12.0,1.0,1.0,0.0,12.0,0.0,6.00987222,0.50082268,0.0,144.0,144.0,0.0,0.0,0.0,12.0,75.6,6.3
1.94591015,13.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,2.00678851,14.0,14.0,0.0,1.0,0.0,13.0,0.0,26.0882506,2.00678851,0.0,182.0,182.0,0.0,0.0,0.0,13.0,81.9,6.3
1.83418019,12.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,-1.21747123,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-14.60965481,-1.21747123,0.0,144.0,144.0,0.0,0.0,0.0,12.0,75.6,6.3
2.44234704,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,3.64211797,12.0,12.0,0.0,1.0,0.0,12.0,0.0,43.70541563,3.64211797,0.0,144.0,144.0,0.0,0.0,0.0,12.0,75.6,6.3
1.89611948,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,2.64000453,14.0,16.0,1.0,1.0,0.0,12.0,0.0,31.68005441,2.64000453,0.0,168.0,192.0,0.0,0.0,0.0,12.0,75.6,6.3
1.94161522,12.0,0.0,12.0,144.0,0.0,0.0,1.0,0.0,0.88620304,12.0,12.0,0.0,1.0,0.0,12.0,0.0,10.63443644,0.88620304,0.0,144.0,144.0,0.0,0.0,0.0,0.0,79.2,6.6
2.08815348,12.0,1.0,8.0,64.0,0.0,0.0,1.0,0.0,-0.84973247,12.0,7.0,1.0,1.0,0.0,12.0,0.0,-10.19678965,-0.84973247,0.0,144.0,84.0,0.0,0.0,0.0,12.0,75.6,6.3
1.87180218,10.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,-2.31018181,12.0,9.0,1.0,0.0,0.0,0.0,0.0,-23.10181812,0.0,0.0,120.0,90.0,0.0,0.0,0.0,10.0,46.0,4.6
2.22678338,12.0,1.0,13.0,169.0,0.0,0.0,1.0,0.0,4.0008921,12.0,12.0,1.0,1.0,0.0,12.0,0.0,48.0107052,4.0008921,0.0,144.0,144.0,0.0,0.0,0.0,12.0,117.6,9.8
2.28238239,12.0,0.0,15.0,225.0,0.0,0.0,1.0,0.0,0.70918949,12.0,12.0,1.0,1.0,0.0,12.0,0.0,8.51027386,0.70918949,0.0,144.0,144.0,0.0,0.0,0.0,0.0,117.6,9.8
1.96990565,12.0,0.0,10.0,100.0,0.0,0.0,1.0,0.0,-0.68397823,14.0,12.0,1.0,1.0,0.0,12.0,0.0,-8.20773874,-0.68397823,0.0,168.0,144.0,0.0,0.0,0.0,0.0,117.6,9.8
2.29051251,13.0,0.0,7.0,49.0,0.0,0.0,1.0,0.0,-1.63918107,10.0,12.0,0.0,1.0,0.0,13.0,0.0,-21.30935395,-1.63918107,0.0,130.0,156.0,0.0,0.0,0.0,0.0,127.4,9.8
2.45272775,12.0,1.0,9.0,81.0,0.0,0.0,1.0,0.0,3.36685361,14.0,14.0,1.0,1.0,0.0,12.0,0.0,40.40224337,3.36685361,0.0,168.0,168.0,0.0,0.0,0.0,12.0,117.6,9.8
1.4929041,10.0,0.0,10.0,100.0,0.0,0.0,1.0,0.0,-1.63711345,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-16.37113445,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,98.0,9.8
2.86846692,14.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,1.27803109,16.0,14.0,1.0,1.0,0.0,14.0,0.0,17.89243521,1.27803109,0.0,224.0,196.0,0.0,0.0,0.0,14.0,137.2,9.8
1.94591015,13.0,0.0,9.0,81.0,0.0,0.0,1.0,0.0,2.7278027,16.0,14.0,0.0,1.0,0.0,13.0,0.0,35.46143513,2.7278027,0.0,208.0,182.0,0.0,0.0,0.0,0.0,127.4,9.8
2.30258509,16.0,0.0,4.0,16.0,0.0,0.0,1.0,0.0,4.1549614,16.0,16.0,0.0,1.0,1.0,16.0,16.0,66.47938241,4.1549614,4.1549614,256.0,256.0,0.0,0.0,0.0,0.0,156.8,9.8
2.29857707,13.0,0.0,7.0,49.0,0.0,0.0,1.0,0.0,2.41487264,12.0,16.0,1.0,1.0,0.0,13.0,0.0,31.39334427,2.41487264,0.0,156.0,208.0,0.0,0.0,0.0,0.0,127.4,9.8
1.70474809,12.0,0.0,14.0,196.0,0.0,0.0,1.0,0.0,-1.38483821,8.0,10.0,0.0,1.0,0.0,12.0,0.0,-16.61805857,-1.38483821,0.0,96.0,120.0,0.0,0.0,0.0,0.0,117.6,9.8
2.57413778,14.0,1.0,7.0,49.0,0.0,0.0,1.0,0.0,2.45993313,12.0,12.0,0.0,1.0,0.0,14.0,0.0,34.4390638,2.45993313,0.0,168.0,168.0,0.0,0.0,0.0,14.0,137.2,9.8
2.20165917,11.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,-1.24585812,10.0,8.0,1.0,0.0,0.0,0.0,0.0,-13.70443933,0.0,0.0,110.0,88.0,11.0,0.0,0.0,0.0,110.0,10.0
2.1102132,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,1.42215858,13.0,13.0,1.0,1.0,0.0,12.0,0.0,17.06590294,1.42215858,0.0,156.0,156.0,12.0,0.0,0.0,12.0,112.8,9.4
2.26280422,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,-1.66651552,12.0,14.0,1.0,1.0,0.0,12.0,0.0,-19.99818623,-1.66651552,0.0,144.0,168.0,12.0,0.0,0.0,0.0,120.0,10.0
2.79361609,15.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,0.84657593,10.0,14.0,1.0,1.0,0.0,15.0,0.0,12.69863899,0.84657593,0.0,150.0,210.0,15.0,0.0,0.0,15.0,141.0,9.4
1.5789787,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,-0.78617593,10.0,11.0,1.0,1.0,0.0,12.0,0.0,-9.43411112,-0.78617593,0.0,120.0,132.0,12.0,0.0,0.0,12.0,112.8,9.4
2.30258509,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,1.73614166,12.0,10.0,1.0,1.0,0.0,12.0,0.0,20.83369997,1.73614166,0.0,144.0,120.0,12.0,0.0,0.0,0.0,120.0,10.0
2.46555392,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,4.90914593,16.0,14.0,1.0,1.0,0.0,12.0,0.0,58.90975121,4.90914593,0.0,192.0,168.0,12.0,0.0,0.0,12.0,69.6,5.8
1.87180218,14.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,4.12421022,12.0,12.0,0.0,1.0,0.0,14.0,0.0,57.73894306,4.12421022,0.0,168.0,168.0,14.0,0.0,0.0,0.0,140.0,10.0
0.32930375,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,3.19605799,12.0,11.0,1.0,1.0,0.0,12.0,0.0,38.35269586,3.19605799,0.0,144.0,132.0,12.0,0.0,0.0,0.0,120.0,10.0
2.31154483,12.0,1.0,15.0,225.0,0.0,1.0,0.0,0.0,0.76410084,12.0,12.0,1.0,1.0,0.0,12.0,0.0,9.16921012,0.76410084,0.0,144.0,144.0,12.0,0.0,0.0,12.0,112.8,9.4
1.60943791,10.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,-2.27277267,12.0,9.0,0.0,0.0,0.0,0.0,0.0,-22.72772672,0.0,0.0,120.0,90.0,10.0,0.0,0.0,10.0,94.0,9.4
2.42036813,13.0,1.0,10.0,100.0,0.0,0.0,1.0,0.0,0.03862589,12.0,12.0,1.0,1.0,0.0,13.0,0.0,0.50213653,0.03862589,0.0,156.0,156.0,0.0,0.0,0.0,13.0,76.7,5.9
2.42036813,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,0.92943469,12.0,14.0,0.0,1.0,0.0,12.0,0.0,11.15321629,0.92943469,0.0,144.0,168.0,12.0,0.0,0.0,0.0,120.0,10.0
2.73306796,16.0,0.0,5.0,25.0,0.0,1.0,0.0,0.0,2.67825844,12.0,12.0,1.0,1.0,1.0,16.0,16.0,42.85213507,2.67825844,2.67825844,192.0,192.0,16.0,0.0,0.0,0.0,92.8,5.8
1.53686722,16.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,2.0877057,12.0,16.0,0.0,1.0,1.0,16.0,16.0,33.40329114,2.0877057,2.0877057,192.0,256.0,16.0,0.0,0.0,16.0,92.8,5.8
2.26280422,13.0,0.0,9.0,81.0,0.0,1.0,0.0,0.0,3.32551851,12.0,16.0,1.0,1.0,0.0,13.0,0.0,43.23174063,3.32551851,0.0,156.0,208.0,13.0,0.0,0.0,0.0,130.0,10.0
2.30258509,14.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,1.7520405,13.0,12.0,1.0,1.0,0.0,14.0,0.0,24.52856704,1.7520405,0.0,182.0,168.0,14.0,0.0,0.0,0.0,140.0,10.0
2.89148225,16.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,2.94127576,14.0,16.0,1.0,1.0,1.0,16.0,16.0,47.06041217,2.94127576,2.94127576,224.0,256.0,16.0,0.0,0.0,16.0,88.0,5.5
1.90657514,14.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,-2.49818842,12.0,12.0,1.0,1.0,0.0,14.0,0.0,-34.97463788,-2.49818842,0.0,168.0,168.0,14.0,0.0,0.0,14.0,25.2,1.8
2.35137526,12.0,1.0,10.0,100.0,0.0,1.0,0.0,0.0,3.21679856,8.0,9.0,1.0,1.0,0.0,12.0,0.0,38.60158268,3.21679856,0.0,96.0,108.0,12.0,0.0,0.0,12.0,39.6,3.3
1.97546895,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,0.3424385,7.0,7.0,0.0,1.0,0.0,12.0,0.0,4.10926201,0.3424385,0.0,84.0,84.0,12.0,0.0,0.0,0.0,90.0,7.5
1.65822808,12.0,0.0,14.0,196.0,0.0,1.0,0.0,0.0,2.42220652,12.0,12.0,0.0,1.0,0.0,12.0,0.0,29.06647819,2.42220652,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.15292432,14.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,0.93054578,11.0,5.0,1.0,1.0,0.0,14.0,0.0,13.0276409,0.93054578,0.0,154.0,70.0,14.0,0.0,0.0,14.0,95.2,6.8
2.56494936,12.0,1.0,12.0,144.0,0.0,0.0,1.0,0.0,2.75024211,11.0,12.0,1.0,1.0,0.0,12.0,0.0,33.0029053,2.75024211,0.0,132.0,144.0,0.0,0.0,0.0,12.0,70.8,5.9
2.30258509,10.0,0.0,13.0,169.0,0.0,1.0,0.0,0.0,0.41391385,11.0,12.0,1.0,0.0,0.0,0.0,0.0,4.13913851,0.0,0.0,110.0,120.0,10.0,0.0,0.0,0.0,75.0,7.5
1.5260563,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,-0.62892235,11.0,12.0,1.0,1.0,0.0,12.0,0.0,-7.54706819,-0.62892235,0.0,132.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
1.60943791,12.0,1.0,8.0,64.0,0.0,1.0,0.0,0.0,-0.37899939,11.0,12.0,0.0,1.0,0.0,12.0,0.0,-4.54799268,-0.37899939,0.0,132.0,144.0,12.0,0.0,0.0,12.0,52.8,4.4
1.74919985,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,4.27777437,14.0,9.0,1.0,1.0,0.0,12.0,0.0,51.33329248,4.27777437,0.0,168.0,108.0,12.0,0.0,0.0,0.0,90.0,7.5
2.80214752,12.0,1.0,12.0,144.0,0.0,1.0,0.0,0.0,1.078086,12.0,12.0,1.0,1.0,0.0,12.0,0.0,12.93703197,1.078086,0.0,144.0,144.0,12.0,0.0,0.0,12.0,52.8,4.4
1.79840401,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,0.31793496,12.0,8.0,0.0,1.0,0.0,12.0,0.0,3.81521949,0.31793496,0.0,144.0,96.0,12.0,0.0,0.0,0.0,90.0,7.5
2.24495598,12.0,1.0,11.0,121.0,0.0,1.0,0.0,0.0,2.58628395,9.0,9.0,1.0,1.0,0.0,12.0,0.0,31.03540739,2.58628395,0.0,108.0,108.0,12.0,0.0,0.0,12.0,54.0,4.5
2.66861613,13.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,1.96446737,8.0,12.0,0.0,1.0,0.0,13.0,0.0,25.5380758,1.96446737,0.0,104.0,156.0,13.0,0.0,0.0,0.0,97.5,7.5
1.65057986,18.0,1.0,4.0,16.0,0.0,1.0,0.0,0.0,3.13340036,12.0,12.0,1.0,1.0,1.0,18.0,18.0,56.40120657,3.13340036,3.13340036,216.0,216.0,18.0,0.0,0.0,18.0,151.2,8.4
1.6639261,17.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,2.43823581,12.0,12.0,1.0,1.0,1.0,17.0,17.0,41.45000876,2.43823581,2.43823581,204.0,204.0,17.0,0.0,0.0,17.0,56.1,3.3
2.1102132,10.0,0.0,17.0,289.0,0.0,1.0,0.0,0.0,0.50503093,12.0,16.0,1.0,0.0,0.0,0.0,0.0,5.05030932,0.0,0.0,120.0,160.0,10.0,0.0,0.0,0.0,45.0,4.5
2.59972232,12.0,0.0,12.0,144.0,0.0,1.0,0.0,0.0,4.69645546,12.0,12.0,1.0,1.0,0.0,12.0,0.0,56.35746557,4.69645546,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.56340971,12.0,1.0,14.0,196.0,0.0,1.0,0.0,0.0,-1.60322865,12.0,18.0,1.0,1.0,0.0,12.0,0.0,-19.23874376,-1.60322865,0.0,144.0,216.0,12.0,0.0,0.0,12.0,52.8,4.4
1.75093747,12.0,0.0,10.0,100.0,0.0,1.0,0.0,0.0,3.27043612,17.0,8.0,1.0,1.0,0.0,12.0,0.0,39.24523345,3.27043612,0.0,204.0,96.0,12.0,0.0,0.0,0.0,90.0,7.5
3.06339092,10.0,1.0,11.0,121.0,0.0,0.0,1.0,0.0,-0.24046353,12.0,10.0,0.0,0.0,0.0,0.0,0.0,-2.40463527,0.0,0.0,120.0,100.0,0.0,0.0,0.0,10.0,44.0,4.4
2.05027016,16.0,0.0,6.0,36.0,1.0,0.0,0.0,0.0,3.838901,16.0,8.0,0.0,1.0,1.0,16.0,16.0,61.42241597,3.838901,3.838901,256.0,128.0,0.0,16.0,0.0,0.0,104.0,6.5
2.56802156,16.0,0.0,6.0,36.0,0.0,1.0,0.0,0.0,3.9929619,12.0,12.0,1.0,1.0,1.0,16.0,16.0,63.8873904,3.9929619,3.9929619,192.0,192.0,16.0,0.0,0.0,0.0,120.0,7.5
2.1102132,16.0,1.0,9.0,81.0,0.0,1.0,0.0,0.0,3.02982044,8.0,8.0,0.0,1.0,1.0,16.0,16.0,48.47712706,3.02982044,3.02982044,128.0,128.0,16.0,0.0,0.0,16.0,72.0,4.5
1.96850998,12.0,0.0,11.0,121.0,0.0,1.0,0.0,0.0,2.11339307,12.0,12.0,1.0,1.0,0.0,12.0,0.0,25.36071682,2.11339307,0.0,144.0,144.0,12.0,0.0,0.0,0.0,90.0,7.5
2.66095859,16.0,1.0,6.0,36.0,0.0,1.0,0.0,0.0,4.0836474,14.0,16.0,1.0,1.0,1.0,16.0,16.0,65.33835844,4.0836474,4.0836474,224.0,256.0,16.0,0.0,0.0,16.0,70.4,4.4
1.82293509,12.0,0.0,8.0,64.0,0.0,1.0,0.0,0.0,4.11437652,14.0,16.0,0.0,1.0,0.0,12.0,0.0,49.37251829,4.11437652,0.0,168.0,192.0,12.0,0.0,0.0,0.0,90.0,7.5
1.79175947,14.0,0.0,9.0,81.0,0.0,0.0,0.0,1.0,0.60242817,13.0,14.0,1.0,1.0,0.0,14.0,0.0,8.43399441,0.60242817,0.0,182.0,196.0,0.0,0.0,14.0,0.0,119.0,8.5
1.34547237,8.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-2.69506311,7.0,4.0,1.0,0.0,0.0,0.0,0.0,-21.5605049,0.0,0.0,56.0,32.0,0.0,0.0,8.0,0.0,68.0,8.5
2.2375131,12.0,1.0,8.0,64.0,0.0,0.0,0.0,1.0,-1.54226214,5.0,0.0,1.0,1.0,0.0,12.0,0.0,-18.50714564,-1.54226214,0.0,60.0,0.0,0.0,0.0,12.0,12.0,34.8,2.9
2.61739583,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,1.34000716,12.0,12.0,1.0,1.0,0.0,12.0,0.0,16.08008591,1.34000716,0.0,144.0,144.0,0.0,0.0,12.0,0.0,62.4,5.2
1.79175947,12.0,0.0,12.0,144.0,0.0,0.0,0.0,1.0,1.45212029,12.0,5.0,1.0,1.0,0.0,12.0,0.0,17.4254435,1.45212029,0.0,144.0,60.0,0.0,0.0,12.0,0.0,50.4,4.2
2.00552586,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,2.50217869,12.0,6.0,1.0,1.0,0.0,12.0,0.0,30.02614427,2.50217869,0.0,144.0,72.0,0.0,0.0,12.0,0.0,50.4,4.2
2.73306796,12.0,0.0,13.0,169.0,0.0,0.0,0.0,1.0,-1.0799597,12.0,12.0,0.0,1.0,0.0,12.0,0.0,-12.95951636,-1.0799597,0.0,144.0,144.0,0.0,0.0,12.0,0.0,39.6,3.3
2.07944154,14.0,0.0,6.0,36.0,0.0,0.0,0.0,1.0,1.62885561,12.0,16.0,1.0,1.0,0.0,14.0,0.0,22.8039786,1.62885561,0.0,168.0,224.0,0.0,0.0,14.0,0.0,58.8,4.2
1.5040774,8.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-4.43865078,8.0,10.0,1.0,0.0,0.0,0.0,0.0,-35.50920627,0.0,0.0,64.0,80.0,0.0,0.0,8.0,0.0,33.6,4.2
1.73165555,9.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,-4.72932916,8.0,8.0,0.0,0.0,0.0,0.0,0.0,-42.5639624,0.0,0.0,72.0,72.0,0.0,0.0,9.0,0.0,37.8,4.2
2.53607494,10.0,0.0,14.0,196.0,0.0,0.0,0.0,1.0,-1.83483594,7.0,7.0,1.0,0.0,0.0,0.0,0.0,-18.34835936,0.0,0.0,70.0,70.0,0.0,0.0,10.0,0.0,42.0,4.2
2.54081428,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,2.4913598,8.0,8.0,1.0,1.0,0.0,12.0,0.0,29.89631766,2.4913598,0.0,96.0,96.0,0.0,0.0,12.0,0.0,50.4,4.2
1.32175584,8.0,0.0,13.0,169.0,0.0,0.0,0.0,1.0,-3.59027197,8.0,9.0,1.0,0.0,0.0,0.0,0.0,-28.72217576,0.0,0.0,64.0,72.0,0.0,0.0,8.0,0.0,33.6,4.2
1.96711236,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,-0.33912907,12.0,6.0,1.0,1.0,0.0,12.0,0.0,-4.06954885,-0.33912907,0.0,144.0,72.0,0.0,0.0,12.0,0.0,50.4,4.2
2.43449016,17.0,0.0,6.0,36.0,0.0,0.0,0.0,1.0,3.05496473,12.0,8.0,1.0,1.0,1.0,17.0,17.0,51.93440039,3.05496473,3.05496473,204.0,136.0,0.0,0.0,17.0,0.0,71.4,4.2
2.14006616,12.0,0.0,13.0,169.0,0.0,0.0,0.0,1.0,0.76007237,9.0,6.0,0.0,1.0,0.0,12.0,0.0,9.12086848,0.76007237,0.0,108.0,72.0,0.0,0.0,12.0,0.0,50.4,4.2
2.14006616,12.0,0.0,10.0,100.0,0.0,0.0,0.0,1.0,-4.48615657,6.0,3.0,1.0,1.0,0.0,12.0,0.0,-53.8338788,-4.48615657,0.0,72.0,36.0,0.0,0.0,12.0,0.0,50.4,4.2
1.88706965,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,1.12333613,11.0,8.0,1.0,1.0,0.0,12.0,0.0,13.48003356,1.12333613,0.0,132.0,96.0,0.0,0.0,12.0,0.0,50.4,4.2
2.48490665,12.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,0.79240077,10.0,12.0,1.0,1.0,0.0,12.0,0.0,9.50880918,0.79240077,0.0,120.0,144.0,0.0,0.0,12.0,12.0,37.2,3.1
2.7080502,11.0,1.0,10.0,100.0,0.0,0.0,0.0,1.0,-0.29534356,10.0,12.0,1.0,0.0,0.0,0.0,0.0,-3.24877921,0.0,0.0,110.0,132.0,0.0,0.0,11.0,11.0,33.0,3.0
2.31352503,12.0,0.0,9.0,81.0,0.0,0.0,0.0,1.0,0.32863342,12.0,6.0,1.0,1.0,0.0,12.0,0.0,3.94360104,0.32863342,0.0,144.0,72.0,0.0,0.0,12.0,0.0,50.4,4.2
2.42921774,12.0,0.0,11.0,121.0,0.0,0.0,0.0,1.0,0.6464464,12.0,9.0,1.0,1.0,0.0,12.0,0.0,7.75735684,0.6464464,0.0,144.0,108.0,0.0,0.0,12.0,0.0,50.4,4.2
1.43031125,12.0,0.0,15.0,225.0,0.0,0.0,0.0,1.0,3.21206568,12.0,12.0,1.0,1.0,0.0,12.0,0.0,38.54478811,3.21206568,0.0,144.0,144.0,0.0,0.0,12.0,0.0,50.4,4.2
2.07944154,12.0,0.0,8.0,64.0,0.0,0.0,0.0,1.0,1.07227006,12.0,16.0,1.0,1.0,0.0,12.0,0.0,12.8672407,1.07227006,0.0,144.0,192.0,0.0,0.0,12.0,0.0,50.4,4.2
